review_id,order_id,review_score,review_comment_title,review_english,review_comment_message,review_creation_date,review_answer_timestamp,,,,,,,,,,,,,,,,,,
9dc97135fd1cef0fa83d4e90be5636c5,1c31ab2a0da17fb7deea7714eb37847e,5,,I loved the product.,Amei o produto.,11-01-2018 00:00,15-01-2018 01:27,,,,,,,,,,,,,,,,,,
9e8c308d3b20c45458020d76e8416d94,8afe6304c5643864e2b19153a205ae5e,1,,I haven't received the product yet.,Eu nÃ£o recebi o produto ainda,15-02-2018 00:00,16-02-2018 12:43,,,,,,,,,,,,,,,,,,
5ca61605d399d54b45da3f3b2b6fd8bc,c0b30438008f3085a4b78b9cd36ade63,5,,"Good product, fast delivery.",Produto bom entrega rÃ¡pida,14-09-2017 00:00,19-09-2017 16:24,,,,,,,,,,,,,,,,,,
3f81fe3160dceda55458faee6572581a,fbf721837a9b13e4cb71778b5326a00b,5,Muito Ãºtil!,"Wonderful, I just gained more space in my closet!",Maravilhoso acabei de adquirir mais espaÃ§o em meu armÃ¡rio!,06-06-2018 00:00,06-06-2018 13:26,,,,,,,,,,,,,,,,,,
94d527014d4ad4283bb74048f6abb429,7f095ef5086869ac49b20d6cc5484418,5,,"It arrived on time, the hub was already lubricated and adjusted.","Veio no prazo, o cubo jÃ¡ veio lubrificado e ajustado",04-04-2017 00:00,05-04-2017 11:13,,,,,,,,,,,,,,,,,,
dffeda5da7992507fd7fc309d9fa3f55,7c0010171d4d583d7f4d87894d7b6973,5,,"I liked the store's commitment, the product was as I imagined, everything was perfect, I recommend it.","Gostei do compromisso da loja, produto bem como imaginava, tudo serto, recomendo.",22-03-2018 00:00,25-03-2018 02:10,,,,,,,,,,,,,,,,,,
7fb69de08a90c7c22c81d64c13c75157,323d6a7119864c4c95a2a27b45e89b6c,4,,Good,Bom,26-08-2017 00:00,28-08-2017 16:01,,,,,,,,,,,,,,,,,,
88d60cc4481778a1ebd5bc404a0643a7,e8470f7ea8b4ca604cef2a97b725c27b,2,,"The product is very different from what is shown... the material is very flimsy, the fabric is very thin... I didn't like it.",Produto muito diferente do que mostra ..material muito fraquinho pano muito fino .. nÃ£o gostei,28-02-2018 00:00,03-03-2018 06:27,,,,,,,,,,,,,,,,,,
9ca7c0ee2f1178d477ddbde2f88f6c62,4c7e4677d9f5435660f9dcb903e709fd,5,,I recommend,Recomendo,25-10-2017 00:00,27-10-2017 15:20,,,,,,,,,,,,,,,,,,
ac107d6f9dad06ac456869b54628176e,ee58623a2689e830e5a9519a7088a04b,5,,Product delivered. Material as expected.,Produto entregue. Material dentro do esperado.,27-02-2018 00:00,28-02-2018 08:06,,,,,,,,,,,,,,,,,,
b9292d314b52b9bd4eefbab78082986d,d8a529e5911526f5848f48c0905166d2,5,,"Super fast delivery, I was very satisfied!","Entrega mega rÃ¡pida, fiquei muito satisfeita!",12-04-2018 00:00,13-04-2018 12:52,,,,,,,,,,,,,,,,,,
26fe2927b889c7b4eb94c0dbfcc5c25d,c7ab4f518d1a47c3f78768c41c887d1b,5,Ã“tima adorei,"Very good and reliable.

The product arrived in perfect condition, without any defects and with the correct measurements.

It arrived even a week earlier than expected.

I highly recommend it.","Muito bom de confianÃ§a 

O produto chegou perfeito sem nenhum defeito com as medidas certas

Chegou atÃ© 1 semana antes do prazo 

Super recomendo",24-08-2018 00:00,27-08-2018 20:36,,,,,,,,,,,,,,,,,,
9fe347507e7601e22cc0e4348f54a556,4cc22fa6b7267027aac4151271636112,5,Excelente loja e produto,"Easy to buy on the website and fast delivery, product meets expectations. I recommend it.","Facilidade de compra no site e entrega rÃ¡pida, produto atende as espectativas. Recomendo",25-08-2018 00:00,25-08-2018 13:29,,,,,,,,,,,,,,,,,,
d4a7f1fed1cfd1aea2128ea48ee81339,e744b459a81d067a5c0a90c621296e61,4,,"The product arrived showing signs of use, missing the RCA cable, bumper mounting adapter, and drill bit for drilling the bumper.","O produto veio com indÃ­cios de uso, faltando cabo RCA, adaptador para fixaÃ§Ã£o no para choque e broca para furar o para choque",21-11-2017 00:00,23-11-2017 14:18,,,,,,,,,,,,,,,,,,
f19a67f2e44ecb90c8f7a36efbae78d3,dddf3072374a44f4645fcfd6367ee77d,5,,"It arrived on time, the product was well packaged, I highly recommend it.","Chegou no tempo certo, produto bem embalado, super recomendo",21-10-2017 00:00,23-10-2017 15:02,,,,,,,,,,,,,,,,,,
27c3b9cf451399a8858f33e1a1f91bfe,06a05e46d787299f6277bfcb590f2ef5,1,,"I purchased it on January 10th. The delivery timeframe at the time of purchase was up to 12 days, and it still hasn't arrived.",Comprei no dia 10/01. O prazo de entrega no momento da compra era de atÃ© 12 dias e atÃ© agora nÃ£o chegou.,31-01-2018 00:00,01-02-2018 11:00,,,,,,,,,,,,,,,,,,
030883ae6b53796dcd2a4c323da8ae1d,58c72979aacbc053822e7cc69c316ca4,2,,My order arrived with one item missing.,Meu pedido chegou faltando um produto.,20-03-2018 00:00,21-03-2018 13:18,,,,,,,,,,,,,,,,,,
1ac2eb0985d44a51a90309053d7c148b,bf7937a823a3232d50fe7a0520ae8c0c,5,,"It arrived even more beautiful than in the photo and 10 days earlier than expected.

I loved it, I highly recommend it! 😘😘","Veio mais linda que na foto e chegou 10 dias antes do prazo

Amei, super indico ðŸ‘ðŸ‘ðŸ‘",26-10-2017 00:00,28-10-2017 14:18,,,,,,,,,,,,,,,,,,
3ccaf62c97a552b72296f6c84d6ecf22,4c70befde2c6046dcf77a680ae1f356f,1,,"To date, the product has not yet been delivered.",AtÃ© o presente momento o produto ainda nÃ£o foi entregue,14-03-2018 00:00,14-03-2018 14:50,,,,,,,,,,,,,,,,,,
03f7b4d427b9c0308b80826929d53f00,5a6cd6b1857e91f2e14f76af61a7ec07,5,Entrega muito rapida,Very good product.,Produto muito bom.,18-08-2018 00:00,18-08-2018 21:19,,,,,,,,,,,,,,,,,,
bb25bfa4fb74be2ed7c1525db49394df,0805ef7875f007ad8ae7f5179c939667,4,RECOMENDO,The bedspread is very pretty and stands out nicely on the bed.,A colcha Ã© muito bonita e destaca bem na cama.,24-04-2018 00:00,03-05-2018 14:40,,,,,,,,,,,,,,,,,,
a92ff583018978f811ce3059af6d3e9d,e69ba661394e76586286fdc88fdfa5f4,4,Boa.,"I liked it, but I won't be there yet.",Eu gostei porÃ©m nÃ£o estarei aÃ­nda.,03-05-2018 00:00,04-05-2018 18:00,,,,,,,,,,,,,,,,,,
4d94dce9bb660c1e11fa48a13b37bb2d,bde8e850ff076b1b4ddfb8e65c79893a,5,,"The only downside is that the post office doesn't deliver the package to our residence. We have to pick it up at the post office, further burdening the customer with a service that has already been paid for.","O Ãºnico ponto negativo Ã© que o correio nÃ£o entrega a encomendo em nossa residÃªncia. Temos que ir buscar nos correios, onerando ainda mais o cliente por um serviÃ§o que jÃ¡ fora pago.",22-02-2018 00:00,25-02-2018 03:20,,,,,,,,,,,,,,,,,,
bedae699dfc6999a08029a56b79658af,47676a246458b42506986a0c5b9dc94c,3,,"Delivery was on time, quality material, beautiful, however it arrived torn.","entrega foi dentro do prazo, material de qualidade, bonita, porem chegou rasgada.",15-02-2017 00:00,16-02-2017 18:12,,,,,,,,,,,,,,,,,,
0579fa342e8132fee3d526b34697058d,b1255ece61a04beee71a3dd933220a22,5,,"It exceeded my expectations. Excellent quality, modern and elegant. Besides carrying my laptop, I can also put books and notebooks in it. I'd been looking for a bag like this for ages, it was worth it! I highly recommend it.","Superou as minhas expectativas. Ã“tima qualidade, moderna e elegante. AlÃ©m de carregar o notebook, posso colocar livros e cadernos. HÃ¡ tempos procurava por uma pasta, valeu a pena! Super recomendo.",27-11-2017 00:00,28-11-2017 11:49,,,,,,,,,,,,,,,,,,
3e34211927edd6389dd17ecd7eb2abea,326e63b8d39ccc6ed4d6090784876a40,3,,The product had minor rust spots. It was not in perfect condition.,Produto com pequenos pontos de ferrugem. NÃ£o estava em perfeito estado.,30-12-2017 00:00,02-01-2018 10:33,,,,,,,,,,,,,,,,,,
e88e30347e59099b49214e039474b155,8c46c4b2bbf318ff31368bc87309662e,5,,"Delivery arrived ahead of schedule!

Very good.

Product as shown on the website.

I am satisfied with the product.","A entrega ocorreu antes do prazo estipulado!!

Muito bom.

Produto conforme mostrado no site.

Estou satisfeito com o produto.",17-02-2017 00:00,20-02-2017 04:04,,,,,,,,,,,,,,,,,,
2c4618586eced518eb292cd6223a6cb2,84b1048a4e9d46efbb9e5a65c973cd11,5,Excelente Fornecedor,"I received the product ahead of schedule, but it had a defect caused by shipping. However, the supplier was very attentive and sent a new product that arrived very quickly.","Recebi o produto antes do prazo e com um defeito ocasionado pelo transporte. Contudo, o fornecedor foi super atencioso enviando um novo produto que chegou super rÃ¡pido.",26-04-2018 00:00,10-08-2018 23:09,,,,,,,,,,,,,,,,,,
f1be2f937cfa422011ff7bfb3462be5e,91256287c54349812a38220b628d3c10,2,,"I bought a remote control for my Sony TV, but it didn't work.","Comprei um controle remoto para TV Sony, mas o mesmo nÃ£o funcionou.",16-03-2018 00:00,24-03-2018 01:16,,,,,,,,,,,,,,,,,,
734deb31cb58478238dfd4338fc2227b,ba69bf31fc071fd084f9967e05a7c479,4,,"I bought a helmet, and I received a saddlebag.","comprei um capacete, e recebi uma bolsa para selim",12-10-2017 00:00,13-10-2017 10:31,,,,,,,,,,,,,,,,,,
88ae3a5d56764790aa443212d8b09647,a36c2d374f8bda87f5ba07fe1bde98e0,5,,"Very well packaged, excellent.","Muito bem embalada , Ã³tima.",01-03-2018 00:00,03-03-2018 21:45,,,,,,,,,,,,,,,,,,
2e19c00fc42841fe8a8b5dfdc576bbbc,a77cca7194eb954b66731eb2541cfd9f,5,,The product is high quality and beautiful; my son loved it.,"Produto de qualidade e bonito, meu filho adorou.",20-06-2017 00:00,21-06-2017 12:56,,,,,,,,,,,,,,,,,,
78f67d739cfb1668678ad2bdaab321ec,0d454d3e9e965e807648bfd8a52e4cd9,5,,"The product is very beautiful, it arrived super fast!","O produto Ã© muito lindo, chegou rapidinho!",27-01-2018 00:00,30-01-2018 10:42,,,,,,,,,,,,,,,,,,
86cb30e96939f06396356768082e8c97,1e90eae620cdf28010098a2159d56ebf,3,,I experienced a delay in delivery.,Tive atraso na entrega,11-01-2018 00:00,11-01-2018 11:45,,,,,,,,,,,,,,,,,,
95d9b32ceb14e27ec00467d1792b457e,c23296e1255abac91cb3a637f4f084e3,1,,The product arrived with the wrong dimensions and damaged.,O produto veio com dimensÃµes erradas e avariado.,17-05-2017 00:00,20-05-2017 17:57,,,,,,,,,,,,,,,,,,
f1f1dcaaa157be564ae13aa803316688,4bad794236d71eada0390ce3edb591fc,4,,Within the deadline,Dentro do prazo,23-09-2017 00:00,23-09-2017 21:50,,,,,,,,,,,,,,,,,,
018c080d4d1dbae175b2240f88bfd116,55ac02b6b194b6cebf53799310fb63bb,5,,OK,ok,03-07-2018 00:00,05-07-2018 23:06,,,,,,,,,,,,,,,,,,
103d9f88607766644ce08ed75a8a5528,e98fdad1f9ba500a9aecfaa90e1662cd,4,,The real killer is the delivery deadline!,o que mata Ã© o prazo da entrega!,31-01-2018 00:00,03-02-2018 11:16,,,,,,,,,,,,,,,,,,
d0b4db5ef14a38ea519694204d0d0a28,67604c69e12e3ff76b5a2379ba3abc51,4,,"Regarding the difference between having a simple key like the one for the Versa and a folding key like this one, it's worthwhile, but a few details are drawbacks: the casing is plastic, and the opening/closing markings are poorly printed and fade.","Em relaÃ§Ã£o a ter uma chave simples como a do Versa e ter uma canivete como esta vale a pena, mais alguns detalhes pegam, a carcaÃ§a Ã© de plÃ¡stico e a indicaÃ§Ã£o de abre fecha Ã© mal impressa e desbota",05-04-2018 00:00,06-04-2018 12:55,,,,,,,,,,,,,,,,,,
72bfa12277357444b874425ec8565963,5cd8853b4ec297e801336f317f9a1912,5,10,10,10,26-06-2018 00:00,28-06-2018 17:23,,,,,,,,,,,,,,,,,,
8ebe7369dc27856c9e7bbfa8003bb99d,b72a8622beb9d67af92564bfc0f39dc6,5,,"I contacted them requesting delivery a little earlier than the estimated date, as there would be no one to receive it on time. They responded to my request and the product arrived much sooner than expected.","Entrei em contato solicitando a entrega um pouco antes do prazo estimado, pois nÃ£o teria ninguÃ©m para receber no prazo, eles responderam minha solicitaÃ§Ã£o e o produto chegou bem antes que o esperado.",23-12-2017 00:00,26-12-2017 10:57,,,,,,,,,,,,,,,,,,
3bdf54aab6fde663450c39b2cac03c69,af85e6e8c9f67f653b51429df7839001,1,,A company lacking credibility.,Empresa sem credibilidade.,08-04-2018 00:00,08-04-2018 14:40,,,,,,,,,,,,,,,,,,
10c48770db5fabc25f3d6dbcfd753c8a,333c2d7fa97da12f6523d992565cc8a7,5,,Good product,Produto bom,11-01-2018 00:00,14-01-2018 18:09,,,,,,,,,,,,,,,,,,
92a8ee9e8694c9d013b18a6b3a7f21dc,63638a6806d67773f3adba8534553fff,5,,I buy it and I recommend it.,Compro e recomendo.,26-11-2016 00:00,29-11-2016 13:58,,,,,,,,,,,,,,,,,,
504f63ec8702b40351d31faaeec10149,bb01789fc0271409b394c7b283e9dd29,5,targaryen,"Fast delivery, correct product. Good packaging.","RÃ¡pida entrega, produto correto. Boa embalagem.",15-08-2018 00:00,20-08-2018 12:34,,,,,,,,,,,,,,,,,,
644926b134945775fcc996aec98f3680,010ff1cfe12f3094577e72b7bcecdf98,3,,I bought a product and it was missing some parts when delivered...,Comprei um produto e veio faltando na entrega...,20-10-2017 00:00,23-10-2017 23:17,,,,,,,,,,,,,,,,,,
34a74f9218b7b6835987c3c72f2028d7,e2d4ba7d12faf84e6c6fc0db5a766352,5,,I recommend the purchase. The product has a good price and was delivered ahead of schedule.,Recomendo a compra. Produto com bom preÃ§o e entrega antes do prazo.,28-12-2017 00:00,29-12-2017 12:05,,,,,,,,,,,,,,,,,,
87fb0d4bbdb91f3229bbd05464e0703d,e5b028d46d9a166f78ac079067c847c2,5,,"The product was delivered ahead of schedule and in perfect condition.

I recommend Stark; I've made several purchases from them and never had any problems.","O produto foi entregue antes do prazo e em perfeitas condiÃ§Ãµes.

Recomendo o stark; pois jÃ¡ fiz vÃ¡rias compras e nunca tive problemas.",16-08-2017 00:00,16-08-2017 10:31,,,,,,,,,,,,,,,,,,
014295912d0bb13c6cbb868e17746d1e,fb4d41fc71d5a2350b182caae19fbd37,4,Produto original,Product with authenticity label.,Produto com etiqueta de autenticidade.,27-08-2018 00:00,27-08-2018 23:09,,,,,,,,,,,,,,,,,,
c0514f0e1279b5e52bf16f6c59c32014,536f87431ee4a19ed39a8c419a4c5692,4,,"The product is very nice, and the delivery was early.","Muito bonito o produto, entrega antecipada.",24-08-2017 00:00,25-08-2017 01:38,,,,,,,,,,,,,,,,,,
642ed2aba7081a6b3545e36b8236e9cd,e940dfc11f35a222dc7dd0e6700aecc0,5,,The rug is very beautiful and of excellent quality.,O tapete Ã© muito lindo e de Ã³tima qualidade,27-07-2017 00:00,27-07-2017 23:35,,,,,,,,,,,,,,,,,,
f74195296a314d10a4e0331cadbe6073,040b98b117606d34ba51c4d274a15e2d,3,,"The main product has not yet been delivered, even though the website shows it as delivered. It is still within the delivery timeframe, so I am waiting to receive the product.",O produto principal ainda nÃ£o foi entregue e consta no site como entregue. Ainda estÃ¡ dentro do prazo por isso estou aguardando o recebimento do produto.,10-11-2017 00:00,10-11-2017 22:37,,,,,,,,,,,,,,,,,,
0cc64c0ce9e1ec0048c0a2bf6be49b34,8f7fab386de53dade383a220ad572f8b,5,,Excellent,Otimo,06-09-2017 00:00,06-09-2017 20:40,,,,,,,,,,,,,,,,,,
19bede7c5c1b2ef2b85f4ba698c1cf54,bd50a7fe9fd97ea4b7663031a319e150,5,,I received it ahead of schedule. Everything arrived correctly. Excellent seller. Quality product.,Recebi antes do prazo. Tudo chegou corretamente. Excelente lojista. Produto de qualidade.,29-12-2016 00:00,30-12-2016 11:52,,,,,,,,,,,,,,,,,,
a1a32f1122fc47e0f825914b2a00ae7d,e9bde689f1c05f781a5601e6a9fe7e9f,4,,"Delivered well before the deadline, I like buying from this site because of the speed and security.","Entregue bem antes do prazo, gosto de comprar neste site pela rapidez e seguranÃ§a",30-03-2017 00:00,01-04-2017 14:08,,,,,,,,,,,,,,,,,,
9efa2e3c3368f31e75e76aece12a25b0,c8f6f16968064fb152e6eef1952c2f09,5,,"I highly recommend it, the product was delivered well before the deadline and in perfect condition.","Super recomendo,produto entregue bem antes do prazo e em perfeito estado",28-03-2017 00:00,28-03-2017 17:43,,,,,,,,,,,,,,,,,,
5a52d9724ba2d978548352fd339709a5,03170fde460344ffa21460ac08f2bbd3,4,,"I ordered navy blue and received black. It's okay, it's almost the same, right? Never mind, because exchanging this bag will be a lot of work, but for a large purchase it's not worth it.","Pedi cor azul marinho e veio cor preta. Tudo bem, Ã© quase igual, nÃ©? Deixa pra lÃ¡, porque para trocar esta bolsa vai me dar muito trabalho, mas para uma compra de grande valor nÃ£o vale a pena.",08-03-2018 00:00,08-03-2018 23:31,,,,,,,,,,,,,,,,,,
495e0c169ed8b34e23026986b4a61942,d7c3a90ab28bbb07e47e1fccdbae401c,5,,"The organization deserves praise, from product selection to purchase... communication, distribution, and logistics, all the way to delivery, was extremely fast and professional... fantastic!!!","A organizaÃ§Ã£o estÃ¡ de parabÃ©ns, desde e escolha do produto atÃ© compra... comunicaÃ§Ã£o de distribuiÃ§Ã£o e logÃ­stica chegando a entrega foi extremamente rÃ¡pido e profissional.... show!!!",16-12-2017 00:00,18-12-2017 11:39,,,,,,,,,,,,,,,,,,
d84673c40f738bfa696cd41a7a5e7637,d47f38bfac7123996aa56e7dfa5ba657,5,,"Super fast delivery, I recommend it!!!","Entrega super rÃ¡pido, Eu recomendo!! !",13-07-2017 00:00,14-07-2017 03:04,,,,,,,,,,,,,,,,,,
1ca1019409a1861dd9e0b15f0c9a5622,18279a656ac308b75f99ed16ed347192,5,Excelente,I am satisfied.,Estou satisfeito,29-06-2018 00:00,01-07-2018 17:12,,,,,,,,,,,,,,,,,,
6d1f8981d8d9876a392015350e52f1be,31b39339d93a6949e2f2addf798d8904,5,Perfeito!,"Excellent quality product, well packaged and delivered ahead of schedule.","Produto de Ã³tima qualidade, bem embalado e entregue antes do prazo",01-08-2018 00:00,02-08-2018 11:16,,,,,,,,,,,,,,,,,,
5e7ed0b560d01e28734ae54d6a54d387,fbbfacf696d50761d1947ab6fb641764,5,,The product was delivered ahead of schedule.,O produto foi entregue ante do prazo,14-04-2017 00:00,15-04-2017 11:45,,,,,,,,,,,,,,,,,,
f387b630a00bf44ffb7ac1d95534ad4f,dda16909ad9bfd9cded321b79e073749,1,,I received the product with a different fixed base for the chair than the one shown in the advertisement. I haven't returned the chair yet because I need it urgently. I do not recommend it!,"Recebi o produto com a base fixa da cadeira diferente da que esta no anuncio, sÃ³ nÃ£o devolvi a cadeira porque preciso com urgÃªncia. NÃ£o recomendo!",30-11-2017 00:00,01-12-2017 02:20,,,,,,,,,,,,,,,,,,
e56bd6e21ddd784fe0c79d521aabe7d2,0bde826daa0bd10393e958cf5d69dd26,4,,io,io,04-03-2017 00:00,06-03-2017 10:49,,,,,,,,,,,,,,,,,,
cb2f20d0df15620e2d765c955267b6d0,5dd4ba32ddd49be56001b6436d8ef44c,4,Boa,Two screws were missing from the chair backrest.,Faltaram 2 parafusos do encosto da cadeira,06-06-2018 00:00,06-06-2018 23:59,,,,,,,,,,,,,,,,,,
72b96bc7e95412e4783698795417ae2d,ceecda7c9b24cbff643a6c5119a9ec6d,1,,"I'm worried, the delivery status shows it as delivered on 06/08, but I still haven't received the order. I even called 4003 1000.","Estpu preocupada, no status de recebimento consta como entregue dia 06/08, porem ainda nÃ£o recebi o pedido. Inclusive liguei no telefone 4003 1000.",07-08-2018 00:00,08-08-2018 16:34,,,,,,,,,,,,,,,,,,
270cb82b290e81094d74ba48e968c10f,dca3acd527fb4ffbf49a0a733a6bf95a,4,,Very good. As expected.,Muito bom. O esperado.,19-12-2017 00:00,21-12-2017 22:19,,,,,,,,,,,,,,,,,,
2a5d8aa8400226de3ceb5bb61fc79fc5,abda295410da87e6ac0742ce5abbbb9b,4,Pano de prato,"It looks good, I need to use it to evaluate it better.","Parece bom, preciso usar para avaliar melhor",29-06-2018 00:00,30-06-2018 02:54,,,,,,,,,,,,,,,,,,
96e28a430f63ecaff86e347df6ebfabe,cd9fc86d944e6e7e6845deab57fdb8bc,4,,"I received it ahead of schedule, in perfect condition, I highly recommend it, the price is very affordable and the product has excellent finishes!","Recebi antes do prazo, em perfeitas condiÃ§Ãµes, super recomendo, o preÃ§o Ã© bem acessÃ­vel e o produto com Ã³timos acabamentos!",10-04-2018 00:00,11-04-2018 01:59,,,,,,,,,,,,,,,,,,
10f5bf5c4aaaaca78d1d23715ca1b0cf,3375c68ecbc81a56191ced194ca3f760,5,,"Soft and comfortable product, beautiful, my baby loves to sleep in it.","Produto macio e confortÃ¡vel , bonito , meu bebÃª adora dormir nele",25-10-2017 00:00,30-10-2017 21:29,,,,,,,,,,,,,,,,,,
3ff1291991d172ed30f22dd2e7264d5f,621072862bc6de6626af8ce049533638,4,,Delivered ahead of schedule.,Entregue antes do prazo.,15-12-2017 00:00,19-12-2017 14:48,,,,,,,,,,,,,,,,,,
e8671beba34e70a94bdf668e2d61e01a,4932255e68f63e3a5f809bd4b96fc9a1,5,MUITO BOM,"The product arrived well before the estimated delivery date. Everything was perfect, just the way I wanted it.",O produto chegou beem antes do prazo estabelecido. tudo certinho do jeito que eu queria.,25-04-2018 00:00,26-04-2018 20:27,,,,,,,,,,,,,,,,,,
678767deca2a1a5d1cd90ca3d6b9b5e2,9d241238f3827aced623154ace551dd9,5,,"Excellent service in terms of purchase, payment via bank slip, and delivery. Thank you.",Excelente na compra no pagamento do boleto bancario e na entrega obrigada,16-03-2018 00:00,18-03-2018 22:21,,,,,,,,,,,,,,,,,,
92cbca3edcfdc2d0e019cdcf1283662e,2128702318ecb84662d4a18d937c0c9d,5,,"I will buy again, I am very satisfied, thank you.",voltarei a comprar ais estou muito satisfeito obrigado,28-03-2018 00:00,01-04-2018 00:17,,,,,,,,,,,,,,,,,,
dd719cd14a15e23fcd73bb43dbdf74cb,6bae7f6955b8a1758053a464757a72a6,5,,10,10,22-08-2017 00:00,25-08-2017 01:46,,,,,,,,,,,,,,,,,,
025cd215a1100f3a2f3436ec36b77b5b,f280a33d2c98180e655aaca0e9b48cfe,5,,The product description is exactly as indicated on the website.,a descriÃ§Ã£o do produto Ã© tal qual o site indica.,09-08-2017 00:00,09-08-2017 19:26,,,,,,,,,,,,,,,,,,
baf6ae1210755621e8e33760632281bd,973753497a88aa596b6b6a94c0f5e0d9,5,,Congratulations on your promptness and efficiency.,ParabÃ©ns pela presteza e agilidade.,27-12-2017 00:00,27-12-2017 22:18,,,,,,,,,,,,,,,,,,
e3c31f40447500fa06ac6b7a4ab62e38,3c7a723fc09b996f715cfddba2377163,5,,"The product arrived in a week, the packaging was well protected, and everything was of excellent quality.","Produto chegou em uma semana, embalagem bem protegida e tudo de Ã³tima qualidade.",06-06-2017 00:00,07-06-2017 14:01,,,,,,,,,,,,,,,,,,
cfb24acad1cb914ca9e62539d9d2ddfd,510bff1cf06be1143d3b6698df2fd486,1,,I did not receive the product; the deadline passed yesterday.,NÃ£o recebi o produto o prazo terminou ontem.,16-03-2018 00:00,16-03-2018 04:46,,,,,,,,,,,,,,,,,,
7fc6a5c83b1bf07270f919b284bc70a2,ef8ab3e652b44dfe541199dc0b9f5d09,3,,"It's impossible to evaluate either the product or the delivery, and the problem is partly with the postal service.","NÃ£o tem como avaliar nem o produto e nem a entrega, alÃ©m do problema ser em parte dos correios.",24-03-2018 00:00,24-03-2018 16:06,,,,,,,,,,,,,,,,,,
886e5852eba5b843037834765840dc53,8ef55bb7e5a6e757fb880324b4dc284c,1,,"We received the product, the talking doll I bought, but the button is broken; it doesn't produce speech.

I need an immediate replacement.","Recebemos o produto, o boneco que comprei com fala, mas o botÃ£o veio quebrado, nÃ£o produz a fala.



Preciso da troca imediata do produto",14-09-2017 00:00,18-09-2017 20:33,,,,,,,,,,,,,,,,,,
8cd0f06e4a864c2a478717d27f651c75,f5139e1e815c2c43601a4525c4716188,2,,I recommend it because I believe what happened is not the store's fault.,Revomendo pois acredito que o ocorrido nÃ£o seja culpa da loja,17-05-2017 00:00,17-05-2017 10:45,,,,,,,,,,,,,,,,,,
99c34653cad8719e6aededdfcda3839c,44fa62376b39d4bf490ebd04e1601614,1,,"I bought two fans and only one was delivered. Invoice number 000580.

My helper received it. When I got home, I realized that only one fan was delivered, and I paid for two.","Comprei 02 ventiladores e entregaram apenas 01 ventilador. Nota Fiscal 000580

Minha ajudante que recebeu. quando cheguei em casa, percebi que sÃ³ entregaram 01 ventilador e paguei por 02.",29-11-2017 00:00,01-12-2017 19:22,,,,,,,,,,,,,,,,,,
2a1980ba51cd9b56eabe253551f0f5f4,d37f6eeb2d27fc449e65051940060719,5,super recomendo,"Product as advertised, super fast delivery.","produto conforme anunciado, entrega super rapida",24-08-2018 00:00,25-08-2018 00:54,,,,,,,,,,,,,,,,,,
8d697839be8221452e9d4f96347d0612,0148d3df00cebda592d4e5f966e300cc,1,,PRODUCT NOT RECEIVED,PRODUTO NÃƒO RECEBIDO,13-09-2017 00:00,13-09-2017 16:23,,,,,,,,,,,,,,,,,,
e8474da2c6465411bab7fe019afeca46,a41db3ba7cb50a96c768af70cd98e189,5,,"The product was delivered even earlier than expected, everything arrived in perfect condition, I recommend it.","O produto foi entregue antes do combinado ainda, veio tudo certo eu recomendo.",29-12-2017 00:00,01-01-2018 00:07,,,,,,,,,,,,,,,,,,
0506a3f1c6eacc9040a9538b1f7d256c,fc5d7fc2903cfc7a873e4669688028aa,4,,Quality product and reliable store with delivery service.,Produto de qualidade e loja sÃ©ria na entrega.,08-12-2017 00:00,08-12-2017 12:47,,,,,,,,,,,,,,,,,,
1338c803f33132cd2a61ce6ed883f417,b832b44bf5dbb96feec7409c23977046,5,,"Buying from Baratheon is great, I always receive my products on time!!!!","Comprar no baratheon Ã© muito bom,recebo sempre meus produtos dentro do prazo!!!!",30-11-2017 00:00,30-11-2017 09:23,,,,,,,,,,,,,,,,,,
110396e9a5d82ba82579dfa6fa68f7e1,d234978dda939ba3dbb33a1b5c474ea9,5,,"Fast delivery, very efficient. I recommend it.","Entrega rapida, muita eficiencia. Recomendo",16-03-2018 00:00,16-03-2018 23:53,,,,,,,,,,,,,,,,,,
bb3dfa71aa291ae1fb76b6401b0cfd02,32e48287f7d1ed208755d25cc12077bc,5,Recomendo,My son loved it.,Meu filho adorou.,06-07-2018 00:00,06-07-2018 20:47,,,,,,,,,,,,,,,,,,
86e71ff47efd687f39be4450de1cd49a,7feb7cbdc5d53729f835a1ae49f543b6,1,,"The watch arrived with a defect in the strap color, making it unusable. I called to cancel and return the product.","RelÃ³gio veio com defeito na pulseira na cor , nÃ£o tinha como usar. Liguei pra cancelar e devolver o produto.",24-08-2017 00:00,29-08-2017 20:04,,,,,,,,,,,,,,,,,,
f85b396f89cd989986f91a34ebc52248,cba47f17b35cccac068f7f6cec4d99d7,1,NÃƒO RECOMENDO,The product I ordered does not match what was delivered; it is completely different.,"O PRODUTO QUE PEDI NÃƒO CORRRESPONDE AO QUE FOI ENTREGUE, TOTALMENTE DIFERENTE.",22-08-2018 00:00,22-08-2018 19:40,,,,,,,,,,,,,,,,,,
e835fc5bec8bbe16b35fc52459f80f2e,2780bd2c2ec051df9919aa3841b9d049,5,,Perfect!!!,Perfeito!!!,18-05-2018 00:00,20-05-2018 23:47,,,,,,,,,,,,,,,,,,
